Coordinate,Date,Hour,NDVI Values,City
"(74.73666475117226, 31.939907087769154)",2024-05-26,10:30,0.09341606343,Amritsar
"(74.73666475117226, 31.939907087769154)",2024-05-31,10:30,0.09566347247,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-01,10:30,0.1982843946,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-06,10:30,0.164468457,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-11,10:30,0.02545956676,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-16,10:30,0.1129887994,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-21,10:30,0.1104868914,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-26,10:30,0.1095962244,Amritsar
"(74.73936804031834, 31.850188575726214)",2024-05-31,10:30,0.1192925465,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-01,10:30,0.1593618808,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-06,10:30,0.1507220217,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-11,10:30,0.1289383108,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-16,10:30,0.1454998221,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-21,10:30,0.1483108108,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-26,10:30,0.1921757035,Amritsar
"(74.7414656377988, 31.864430295868594)",2024-05-31,10:30,0.1610011207,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-01,10:30,0.2822628869,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-06,10:30,0.30989684925,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-11,10:30,0.15871234509999999,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-16,10:30,0.21624982134999998,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-21,10:30,0.18376654395,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-26,10:30,0.17170915604999998,Amritsar
"(74.74284798109427, 31.576706438420874)",2024-05-31,10:30,0.13855272555,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-01,10:30,0.1515262292,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-06,10:30,0.1524014778,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-11,10:30,0.1146550683,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-16,10:30,0.1113323378,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-21,10:30,0.07797961896,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-26,10:30,0.09950998869,Amritsar
"(74.74370633198572, 31.867065284544005)",2024-05-31,10:30,0.1031273269,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-01,10:30,0.09675739029,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-06,10:30,0.08617499339,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-11,10:30,0.04333799333,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-16,10:30,0.06694200654,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-21,10:30,0.05865965021,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-26,10:30,0.07013574661,Amritsar
"(74.74376591752824, 31.663747892088537)",2024-05-31,10:30,0.07537688442,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-01,10:30,0.1572809064,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-06,10:30,0.1441597233,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-11,10:30,0.09874189859,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-16,10:30,0.1286222674,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-21,10:30,0.1062322946,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-26,10:30,0.1176861702,Amritsar
"(74.74404417762828, 31.915100979350253)",2024-05-31,10:30,0.1281883584,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-01,10:30,0.1089197669,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-06,10:30,0.09760247486,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-11,10:30,0.1030133146,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-16,10:30,0.09429569267,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-21,10:30,0.05674541841,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-26,10:30,0.05897114178,Amritsar
"(74.74909955735063, 31.80648241044718)",2024-05-31,10:30,0.07727645611,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-01,10:30,0.2395340371,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-06,10:30,0.1878873239,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-11,10:30,0.101526211,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-16,10:30,0.1543726236,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-21,10:30,0.139057626,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-26,10:30,0.05842022568,Amritsar
"(74.75192983869994, 31.883893420161186)",2024-05-31,10:30,0.08014705882,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-01,10:30,0.2230979957,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-06,10:30,0.2199747104,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-11,10:30,0.032554085195,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-16,10:30,0.12511878910000002,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-21,10:30,0.14619476934999998,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-26,10:30,0.1581987121,Amritsar
"(74.75431866461157, 31.58453552768543)",2024-05-31,10:30,0.1732682264,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-01,10:30,0.1050771208,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-06,10:30,0.09354792355,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-11,10:30,0.09301634473,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-16,10:30,0.04599734631,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-21,10:30,0.05149147727,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-26,10:30,0.05094936709,Amritsar
"(74.75646275144085, 31.71584121101865)",2024-05-31,10:30,0.07552320291,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-01,10:30,0.33405315055,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-06,10:30,0.33952377980000004,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-11,10:30,0.0108625810455,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-16,10:30,0.22367650335,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-21,10:30,0.23383238805,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-26,10:30,0.24190848510000001,Amritsar
"(74.75663303016161, 31.632403811495713)",2024-05-31,10:30,0.21226104075000002,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-01,10:30,0.1131396957,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-06,10:30,0.1097222222,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-11,10:30,0.09272608126,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-16,10:30,0.07333203657,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-21,10:30,0.09235023041,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-26,10:30,0.1246587807,Amritsar
"(74.75922881628863, 31.83207864174949)",2024-05-31,10:30,0.1126428442,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-01,10:30,0.1266331658,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-06,10:30,0.1239509361,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-11,10:30,0.1123230448,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-16,10:30,0.09976407145,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-21,10:30,0.05481972038,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-26,10:30,0.05287281061,Amritsar
"(74.7606203627508, 31.905324675906872)",2024-05-31,10:30,0.05599734924,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-01,10:30,0.1010117231,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-06,10:30,0.09201905896,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-11,10:30,0.09995635094,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-16,10:30,0.05428859738,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-21,10:30,0.07294513349,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-26,10:30,0.06966731898,Amritsar
"(74.76069116658655, 31.829538619446748)",2024-05-31,10:30,0.0770962296,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-01,10:30,0.1473794236,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-06,10:30,0.129349046,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-11,10:30,0.1158279449,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-16,10:30,0.1202365309,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-21,10:30,0.05893581484,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-26,10:30,0.07609860665,Amritsar
"(74.76409286578178, 31.8173093113943)",2024-05-31,10:30,0.08896210873,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-01,10:30,0.14479084814999998,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-06,10:30,0.13517226585,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-11,10:30,0.06557667098,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-16,10:30,0.096232386145,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-21,10:30,0.116238579605,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-26,10:30,0.119885109485,Amritsar
"(74.76475454240814, 31.61885196146697)",2024-05-31,10:30,0.12014576293000001,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-01,10:30,0.1117824773,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-06,10:30,0.1029944944,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-11,10:30,0.0295821266,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-16,10:30,0.05753884922,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-21,10:30,0.05127081507,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-26,10:30,0.06187148457,Amritsar
"(74.7671556128857, 31.7684810177213)",2024-05-31,10:30,0.06019830028,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-01,10:30,0.1285974499,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-06,10:30,0.1276750619,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-11,10:30,0.1051897754,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-16,10:30,0.04601861427,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-21,10:30,0.04997369805,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-26,10:30,0.04502688172,Amritsar
"(74.76923422959946, 31.85096287004096)",2024-05-31,10:30,0.05481283422,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-01,10:30,-0.02441209406,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-06,10:30,-0.01288106483,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-11,10:30,-0.004107177782,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-16,10:30,0.007031072806,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-21,10:30,0.01583949314,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-26,10:30,-0.000719,Amritsar
"(74.76995174334763, 31.94145092445375)",2024-05-31,10:30,0.002181500873,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-01,10:30,0.24750408475000002,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-06,10:30,0.2549940442,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-11,10:30,0.014833258865,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-16,10:30,0.2343126346,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-21,10:30,0.21598617555,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-26,10:30,0.17584341879999998,Amritsar
"(74.77115998174686, 31.584077163495177)",2024-05-31,10:30,0.09969914063,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-01,10:30,0.0903484428,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-06,10:30,0.08911483254,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-11,10:30,0.01500732064,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-16,10:30,0.08876869233,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-21,10:30,0.08613412537,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-26,10:30,0.08605251176,Amritsar
"(74.77123737098589, 31.742188636898973)",2024-05-31,10:30,0.09558823529,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-01,10:30,0.155128853,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-06,10:30,0.1387426448,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-11,10:30,-0.008200975812,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-16,10:30,0.09266628766,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-21,10:30,0.09534292972,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-26,10:30,0.09687339826,Amritsar
"(74.77193881148538, 31.66213229176018)",2024-05-31,10:30,0.09512688775,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-01,10:30,0.131379259,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-06,10:30,0.1161464586,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-11,10:30,0.07465825447,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-16,10:30,0.08063518251,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-21,10:30,0.08210526316,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-26,10:30,0.08632862644,Amritsar
"(74.77215226264072, 31.77545936295339)",2024-05-31,10:30,0.09362587479,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-01,10:30,0.4465203716,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-06,10:30,0.4967414644,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-11,10:30,0.042612720385,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-16,10:30,0.4287753851,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-21,10:30,0.46587959165000004,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-26,10:30,0.44700837435,Amritsar
"(74.77299991748242, 31.58374062037869)",2024-05-31,10:30,0.3409568251,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-01,10:30,0.127486594,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-06,10:30,0.1243853052,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-11,10:30,0.08937698577,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-16,10:30,0.04749841672,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-21,10:30,0.04881828749,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-26,10:30,0.05421686747,Amritsar
"(74.77318943037326, 31.84572476537477)",2024-05-31,10:30,0.06033733264,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-01,10:30,0.22653464065,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-06,10:30,0.2112308939,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-11,10:30,0.0125666967845,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-16,10:30,0.14668192965,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-21,10:30,0.15733260855,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-26,10:30,0.1656567304,Amritsar
"(74.77388602016299, 31.62992021792984)",2024-05-31,10:30,0.14337673304999998,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-01,10:30,0.3218483336,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-06,10:30,0.307364769,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-11,10:30,0.003135888502,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-16,10:30,0.2107875579,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-21,10:30,0.2143559489,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-26,10:30,0.238414829,Amritsar
"(74.77597689913561, 31.66697165445931)",2024-05-31,10:30,0.2142857143,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-01,10:30,0.1276517922,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-06,10:30,0.1286916603,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-11,10:30,0.1235230934,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-16,10:30,0.1146011507,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-21,10:30,0.07463330457,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-26,10:30,0.06637016764,Amritsar
"(74.77691123590829, 31.891986374778725)",2024-05-31,10:30,0.06884362902,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-01,10:30,0.1934640523,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-06,10:30,0.1810647115,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-11,10:30,0.09618620303,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-16,10:30,0.1050679852,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-21,10:30,0.1203287028,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-26,10:30,0.1450086889,Amritsar
"(74.77742291197848, 31.824606072991465)",2024-05-31,10:30,0.135000887,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-01,10:30,0.1189701095,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-06,10:30,0.1051738762,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-11,10:30,0.03987490227,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-16,10:30,0.09883364027,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-21,10:30,0.09842898365,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-26,10:30,0.1065302438,Amritsar
"(74.77840281357032, 31.768215802907363)",2024-05-31,10:30,0.09627569155,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-01,10:30,0.4534617148,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-06,10:30,0.3858291158,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-11,10:30,0.3470169677,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-16,10:30,0.3430927141,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-21,10:30,0.34685059,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-26,10:30,0.3667760588,Amritsar
"(74.77911304934995, 31.851016196788006)",2024-05-31,10:30,0.3678883607,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-01,10:30,0.1353767561,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-06,10:30,0.1272141707,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-11,10:30,0.0447811166,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-16,10:30,0.1107931966,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-21,10:30,0.1040253932,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-26,10:30,0.08286694349,Amritsar
"(74.77942981565958, 31.66587261071087)",2024-05-31,10:30,0.08317349608,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-01,10:30,0.115285806,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-06,10:30,0.1105246818,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-11,10:30,0.01797752809,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-16,10:30,0.0359187923,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-21,10:30,0.07105022831,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-26,10:30,0.06279190451,Amritsar
"(74.77961217743676, 31.739982489381976)",2024-05-31,10:30,0.06838130231,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-01,10:30,0.2089454783,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-06,10:30,0.1934877896,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-11,10:30,0.2131624158,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-16,10:30,0.1619840444,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-21,10:30,0.1546475996,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-26,10:30,0.1589833479,Amritsar
"(74.78045434177145, 31.895887253101808)",2024-05-31,10:30,0.1478129713,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-01,10:30,0.1222630654,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-06,10:30,0.1149894441,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-11,10:30,0.1153710455,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-16,10:30,0.06015986538,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-21,10:30,0.05748080515,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-26,10:30,0.05471478463,Amritsar
"(74.7818939443326, 31.873398200890605)",2024-05-31,10:30,0.07641801933,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-01,10:30,0.1155794321,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-06,10:30,0.1089079165,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-11,10:30,0.118520448,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-16,10:30,0.06155484558,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-21,10:30,0.06552053486,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-26,10:30,0.06166640515,Amritsar
"(74.78191326837471, 31.880398257379955)",2024-05-31,10:30,0.06400839454,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-01,10:30,0.25447293465,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-06,10:30,0.270883772025,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-11,10:30,-0.0059225218789999996,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-16,10:30,0.22864795502500002,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-21,10:30,0.23282628422,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-26,10:30,0.22985406691,Amritsar
"(74.78370285428136, 31.57925391252926)",2024-05-31,10:30,0.206900333835,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-01,10:30,0.1347886348,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-06,10:30,0.1281212842,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-11,10:30,0.09560632689,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-16,10:30,0.08503232223,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-21,10:30,0.05113942221,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-26,10:30,0.04586045104,Amritsar
"(74.78467780216691, 31.9413799543444)",2024-05-31,10:30,0.06337174045,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-01,10:30,0.1577690602,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-06,10:30,0.1457658491,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-11,10:30,0.1453304072,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-16,10:30,0.112342046,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-21,10:30,0.08412874584,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-26,10:30,0.08822012038,Amritsar
"(74.78483753920455, 31.898468553827175)",2024-05-31,10:30,0.08733535968,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-01,10:30,0.1859056708,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-06,10:30,0.1624400274,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-11,10:30,-0.002886836028,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-16,10:30,0.1231563422,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-21,10:30,0.1247815449,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-26,10:30,0.1148878314,Amritsar
"(74.78848051883449, 31.72131341336224)",2024-05-31,10:30,0.1114383898,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-01,10:30,0.1183527886,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-06,10:30,0.1145190865,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-11,10:30,0.1197580091,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-16,10:30,0.107881137,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-21,10:30,0.0575095057,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-26,10:30,0.06388031346,Amritsar
"(74.78849829718025, 31.900044275356475)",2024-05-31,10:30,0.06160458453,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-01,10:30,0.1293056808,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-06,10:30,0.1243292963,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-11,10:30,-0.01750972763,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-16,10:30,0.1080862097,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-21,10:30,0.09482758621,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-26,10:30,0.07978519371,Amritsar
"(74.78851740381496, 31.635911754346562)",2024-05-31,10:30,0.08052133548,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-01,10:30,0.090020531535,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-06,10:30,0.07908099266,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-11,10:30,-0.01412983462,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-16,10:30,0.072585055935,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-21,10:30,0.06757306961,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-26,10:30,0.06264795917499999,Amritsar
"(74.78875918103914, 31.577956732659775)",2024-05-31,10:30,0.07277065464,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-01,10:30,0.1571407689,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-06,10:30,0.1399943551,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-11,10:30,0.08172362556,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-16,10:30,0.06910211268,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-21,10:30,0.07879537954,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-26,10:30,0.08604651163,Amritsar
"(74.78892706726207, 31.822247443559593)",2024-05-31,10:30,0.07216494845,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-01,10:30,0.1056554143,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-06,10:30,0.09685825974,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-11,10:30,0.03623603552,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-16,10:30,0.09273497568,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-21,10:30,0.03514891334,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-26,10:30,0.06204379562,Amritsar
"(74.79165713839083, 31.76953942663283)",2024-05-31,10:30,0.05407882676,Amritsar
